"site_name","calendar_date","ndvi"
"CFCK","2020-05-08",0.2481
"CFCK","2020-05-24",0.2307
"CFCK","2020-06-09",0.2424
"CFCK","2020-06-25",0.2313
"CFCK","2020-07-11",0.2202
"CFCK","2020-07-27",0.2105
"CFCK","2020-08-12",0.2236
"CFCK","2020-08-28",0.2036
"CFCK","2020-09-13",0.2392
"CFCK","2020-09-29",0.2094
"CFCK","2020-10-15",0.2259
"CFCK","2020-10-31",0.226
"CFCK","2020-11-16",0.1913
"CFCK","2020-12-02",0.208
"CFCK","2020-12-18",0.2032
"CH","2003-01-01",0.5646
"CH","2003-01-17",0.6604
"CH","2003-02-02",0.5277
"CH","2003-02-18",0.581
"CH","2003-03-06",0.5785
"CH","2003-03-22",0.5646
"CH","2003-04-07",0.5272
"CH","2003-04-23",0.4753
"CH","2003-05-09",0.4531
"CH","2003-05-25",0.4199
"CH","2003-06-10",0.4423
"CH","2003-06-26",0.4132
"CH","2003-07-12",0.3801
"CH","2003-07-28",0.4656
"CH","2003-08-13",0.4307
"CH","2003-08-29",0.5122
"CH","2003-09-14",0.429
"CH","2003-09-30",0.4965
"CH","2003-10-16",0.5145
"CH","2003-11-01",0.5137
"CH","2003-11-17",0.4931
"CH","2003-12-03",0.5547
"CH","2003-12-19",0.4853
"CH","2004-01-01",0.5155
"CH","2004-01-17",0.5067
"CH","2004-02-02",0.5155
"CH","2004-02-18",0.4209
"CH","2004-03-05",0.4621
"CH","2004-03-21",0.44
"CH","2004-04-06",0.467
"CH","2004-04-22",0.5087
"CH","2004-05-08",0.5023
"CH","2004-05-24",0.465
"CH","2004-06-09",0.4432
"CH","2004-06-25",0.449
"CH","2004-07-11",0.51
"CH","2004-07-27",0.4893
"CH","2004-08-12",0.5181
"CH","2004-08-28",0.51
"CH","2004-09-13",0.4967
"CH","2004-09-29",0.5182
"CH","2004-10-15",0.5699
"CH","2004-10-31",0.6046
"CH","2004-11-16",0.5795
"CH","2004-12-02",0.578
"CH","2004-12-18",0.5504
"CH","2005-01-01",0.52
"CH","2005-01-17",0.5941
"CH","2005-02-02",0.6119
"CH","2005-02-18",0.4949
"CH","2005-03-06",0.5229
"CH","2005-03-22",0.4516
"CH","2005-04-07",0.4366
"CH","2005-04-23",0.4471
"CH","2005-05-09",0.4558
"CH","2005-05-25",0.4181
"CH","2005-06-10",0.4711
"CH","2005-06-26",0.4446
"CH","2005-07-12",0.4215
"CH","2005-07-28",0.4617
"CH","2005-08-13",0.5009
"CH","2005-08-29",0.5217
"CH","2005-09-14",0.5887
"CH","2005-09-30",0.5794
"CH","2005-10-16",0.5156
"CH","2005-11-01",0.5924
"CH","2005-11-17",0.5357
"CH","2005-12-03",0.5539
"CH","2005-12-19",0.5329
"CU","2011-01-01",0.2563
"CU","2011-01-17",0.265
"CU","2011-02-02",0.2632
"CU","2011-02-18",0.1787
"CU","2011-03-06",0.2018
"CU","2011-03-22",0.2463
"CU","2011-04-07",0.1778
"CU","2011-04-23",0.2455
"CU","2011-05-09",0.2158
"CU","2011-05-25",0.2444
"CU","2011-06-10",0.1637
"CU","2011-06-26",0.2122
"CU","2011-07-12",0.4009
"CU","2011-07-28",0.3979
"CU","2011-08-13",0.226
"CU","2011-08-29",0.3007
"CU","2011-09-14",0.3733
"CU","2011-09-30",0.3776
"CU","2011-10-16",0.3275
"CU","2011-11-01",0.2301
"CU","2011-11-17",0.3416
"CU","2011-12-03",0.2282
"CU","2011-12-19",0.1724
"CU","2012-01-01",0.3283
"CU","2012-01-17",0.2937
"CU","2012-02-02",0.3259
"CU","2012-02-18",0.2415
"CU","2012-03-05",0.3338
"CU","2012-03-21",0.23
"CU","2012-04-06",0.2727
"CU","2012-04-22",0.2221
"CU","2012-05-08",0.2654
"CU","2012-05-24",0.227
"CU","2012-06-09",0.2003
"CU","2012-06-25",0.3598
"CU","2012-07-11",0.3556
"CU","2012-07-27",0.2842
"CU","2012-08-12",0.4013
"CU","2012-08-28",0.4142
"CU","2012-09-13",0.3151
"CU","2012-09-29",0.2968
"CU","2012-10-15",0.3484
"CU","2012-10-31",0.3169
"CU","2012-11-16",0.244
"CU","2012-12-02",0.2482
"CU","2012-12-18",0.2326
"CU","2013-01-01",0.2569
"CU","2013-01-17",0.2408
"CU","2013-02-02",0.2154
"CU","2013-02-18",0.2129
"CU","2013-03-06",0.2113
"CU","2013-03-22",0.2366
"CU","2013-04-07",0.2325
"CU","2013-04-23",0.2
"CU","2013-05-09",0.2125
"CU","2013-05-25",0.2868
"CU","2013-06-10",0.3044
"CU","2013-06-26",0.3632
"CU","2013-07-12",0.2896
"CU","2013-07-28",0.3603
"CU","2013-08-13",0.4015
"CU","2013-08-29",0.1686
"CU","2013-09-14",0.3816
"CU","2013-09-30",0.2622
"CU","2013-10-16",0.3296
"CU","2013-11-01",0.3368
"CU","2013-11-17",0.4355
"CU","2013-12-03",0.3208
"CU","2013-12-19",0.3081
"CU","2014-01-01",0.3028
"CU","2014-01-17",0.3379
"CU","2014-02-02",0.2325
"CU","2014-02-18",0.2071
"CU","2014-03-06",0.2499
"CU","2014-03-22",0.1951
"CU","2014-04-07",0.2695
"CU","2014-04-23",0.2569
"CU","2014-05-09",0.2303
"CU","2014-05-25",0.4134
"CU","2014-06-10",0.4025
"CU","2014-06-26",0.3947
"CU","2014-07-12",0.4348
"CU","2014-07-28",0.2715
"CU","2014-08-13",0.2637
"CU","2014-08-29",0.3311
"CU","2014-09-14",0.3075
"CU","2014-09-30",0.2352
"CU","2014-10-16",0.3637
"CU","2014-11-01",0.324
"CU","2014-11-17",0.296
"CU","2014-12-03",0.2805
"CU","2014-12-19",0.2692
"CU","2015-01-01",0.2163
"CU","2015-01-17",0.2892
"CU","2015-02-02",0.3406
"CU","2015-02-18",0.3265
"CU","2015-03-06",0.2171
"CU","2015-03-22",0.2976
"CU","2015-04-07",0.3139
"CU","2015-04-23",0.2732
"CU","2015-05-09",0.3278
"CU","2015-05-25",0.2679
"CU","2015-06-10",0.4503
"CU","2015-06-26",0.3247
"CU","2015-07-12",0.386
"CU","2015-07-28",0.3205
"CU","2015-08-13",0.376
"CU","2015-08-29",0.3436
"CU","2015-09-14",0.4196
"CU","2015-09-30",0.385
"CU","2015-10-16",0.2603
"CU","2015-11-01",0.249
"CU","2015-11-17",0.3455
"CU","2015-12-03",0.2337
"CU","2015-12-19",0.1989
"CU","2016-01-01",0.2715
"CU","2016-01-17",0.2632
"CU","2016-02-02",0.2941
"CU","2016-02-18",0.1861
"CU","2016-03-05",0.2411
"CU","2016-03-21",0.2225
"CU","2016-04-06",0.2514
"CU","2016-04-22",0.1974
"CU","2016-05-08",0.3133
"CU","2016-05-24",0.2455
"CU","2016-06-09",0.362
"CU","2016-06-25",0.3843
"CU","2016-07-11",0.4331
"CU","2016-07-27",0.3926
"CU","2016-08-12",0.3892
"CU","2016-08-28",0.4498
"CU","2016-09-13",0.3225
"CU","2016-09-29",0.2704
"CU","2016-10-15",0.3747
"CU","2016-10-31",0.2529
"CU","2016-11-16",0.277
"CU","2016-12-02",0.2395
"CU","2016-12-18",0.3349
"CU","2017-01-01",0.3637
"CU","2017-01-17",0.3149
"CU","2017-02-02",0.3422
"CU","2017-02-18",0.2576
"CU","2017-03-06",0.2973
"CU","2017-03-22",0.278
"CU","2017-04-07",0.2428
"CU","2017-04-23",0.2387
"CU","2017-05-09",0.2929
"CU","2017-05-25",0.3569
"CU","2017-06-10",0.3753
"CU","2017-06-26",0.369
"CU","2017-07-12",0.3801
"CU","2017-07-28",0.3488
"CU","2017-08-13",0.4054
"CU","2017-08-29",0.3196
"CU","2017-09-14",0.3567
"CU","2017-09-30",0.3979
"CU","2017-10-16",0.3469
"CU","2017-11-01",0.3779
"CU","2017-11-17",0.3496
"CU","2017-12-03",0.3234
"CU","2017-12-19",0.3108
"CU","2018-01-01",0.3305
"CU","2018-01-17",0.1843
"CU","2018-02-02",0.2269
"CU","2018-02-18",0.2169
"CU","2018-03-06",0.294
"CU","2018-03-22",0.2359
"CU","2018-04-07",0.2175
"CU","2018-04-23",0.3467
"CU","2018-05-09",0.3117
"CU","2018-05-25",0.26
"CU","2018-06-10",0.3327
"CU","2018-06-26",0.3324
"CU","2018-07-12",0.3632
"CU","2018-07-28",0.4476
"CU","2018-08-13",0.3294
"CU","2018-08-29",0.3219
"CU","2018-09-14",0.3737
"CU","2018-09-30",0.2715
"CU","2018-10-16",0.378
"CU","2018-11-01",0.2768
"CU","2018-11-17",0.3448
"CU","2018-12-03",0.2443
"CU","2018-12-19",0.2718
"CU","2019-01-01",0.3001
"CU","2019-01-17",0.3038
"CU","2019-02-02",0.2049
"CU","2019-02-18",0.2964
"CU","2019-03-06",0.239
"CU","2019-03-22",0.1982
"CU","2019-04-07",0.2634
"CU","2019-04-23",0.2703
"CU","2019-05-09",0.2692
"CU","2019-05-25",0.2932
"CU","2019-06-10",0.2127
"CU","2019-06-26",0.4169
"CU","2019-07-12",0.3803
"CU","2019-07-28",0.4556
"CU","2019-08-13",0.3917
"CU","2019-08-29",0.3795
"CU","2019-09-14",0.3514
"CU","2019-09-30",0.3414
"CU","2019-10-16",0.3862
"CU","2019-11-01",0.3235
"CU","2019-11-17",0.2888
"CU","2019-12-03",0.1949
"CU","2019-12-19",0.3244
"CU","2020-01-01",0.2594
"CU","2020-01-17",0.2685
"CU","2020-02-02",0.3018
"CU","2020-02-18",0.1865
"CU","2020-03-05",0.2259
"CU","2020-03-21",0.1935
"CU","2020-04-06",0.2565
"CU","2020-04-22",0.2773
"CU","2020-05-08",0.2879
"CU","2020-05-24",0.2354
"CU","2020-06-09",0.2773
"CU","2020-06-25",0.3427
"CU","2020-07-11",0.3114
"CU","2020-07-27",0.4891
"CU","2020-08-12",0.3557
"CU","2020-08-28",0.4088
"CU","2020-09-13",0.3237
"CU","2020-09-29",0.3849
"CU","2020-10-15",0.2133
"CU","2020-10-31",0.3107
"CU","2020-11-16",0.2337
"CU","2020-12-02",0.3115
"CU","2020-12-18",0.2379
"DGS","2008-01-01",0.0294
"DGS","2008-01-17",0.0206
"DGS","2008-02-02",0.0429
"DGS","2008-02-18",0.0224
"DGS","2008-03-05",-0.0062
"DGS","2008-03-21",-0.0012
"DGS","2008-04-06",0.033
"DGS","2008-04-22",0.1993
"DGS","2008-05-08",0.4114
"DGS","2008-05-24",0.5473
"DGS","2008-06-09",0.661
"DGS","2008-06-25",0.8158
"DGS","2008-07-11",0.7935
"DGS","2008-07-27",0.7716
"DGS","2008-08-12",0.7897
"DGS","2008-08-28",0.7809
"DGS","2008-09-13",0.7434
"DGS","2008-09-29",0.6243
"DGS","2008-10-15",0.4195
"DGS","2008-10-31",0.1027
"DGS","2008-11-16",0.354
"DGS","2008-12-02",0.0698
"DGS","2008-12-18",0.054
"DGS","2009-01-01",0.054
"DGS","2009-01-17",0.0431
"DGS","2009-02-02",0.0471
"DGS","2009-02-18",-0.0467
"DGS","2009-03-06",0.0038
"DGS","2009-03-22",0.063
"DGS","2009-04-07",0.1599
"DGS","2009-04-23",0.3448
"DGS","2009-05-09",0.4835
"DGS","2009-05-25",0.6097
"DGS","2009-06-10",0.7668
"DGS","2009-06-26",0.8239
"DGS","2009-07-12",0.7996
"DGS","2009-07-28",0.7977
"DGS","2009-08-13",0.7054
"DGS","2009-08-29",0.6891
"DGS","2009-09-14",0.4872
"DGS","2009-09-30",0.4339
"DGS","2009-10-16",0.4091
"DGS","2009-11-01",0.3439
"DGS","2009-11-17",0.0521
"DGS","2009-12-03",0.0798
"DGS","2009-12-19",0.0331
"DGS","2010-01-01",0.0608
"DGS","2010-01-17",0.0549
"DGS","2010-02-02",0.0337
"DGS","2010-02-18",0.0484
"DGS","2010-03-06",0.0104
"DGS","2010-03-22",0.0045
"DGS","2010-04-07",0.1335
"DGS","2010-04-23",0.2929
"DGS","2010-05-09",0.369
"DGS","2010-05-25",0.4697
"DGS","2010-06-10",0.7708
"DGS","2010-06-26",0.7265
"DGS","2010-07-12",0.7574
"DGS","2010-07-28",0.6032
"DGS","2010-08-13",0.7723
"DGS","2010-08-29",0.7673
"DGS","2010-09-14",0.6628
"DGS","2010-09-30",0.5119
"DGS","2010-10-16",0.5468
"DGS","2010-11-01",0.4173
"DGS","2010-11-17",0.0535
"DGS","2010-12-03",0.1118
"DGS","2010-12-19",0.0761
"DGS","2011-01-01",0.0212
"DGS","2011-01-17",0.0131
"DGS","2011-02-02",0.0448
"DGS","2011-02-18",0.0607
"DGS","2011-03-06",-0.0013
"DGS","2011-03-22",0.0433
"DGS","2011-04-07",0.0236
"DGS","2011-04-23",0.1044
"DGS","2011-05-09",0.159
"DGS","2011-05-25",0.5769
"DGS","2011-06-10",0.7607
"DGS","2011-06-26",0.7746
"DGS","2011-07-12",0.8316
"DGS","2011-07-28",0.7904
"DGS","2011-08-13",0.8098
"DGS","2011-08-29",0.5037
"DGS","2011-09-14",0.7325
"DGS","2011-09-30",0.4851
"DGS","2011-10-16",0.4428
"DGS","2011-11-01",0.0929
"DGS","2011-11-17",0.0847
"DGS","2011-12-03",0.0564
"DGS","2011-12-19",0.0763
"DGS","2012-01-01",0.108
"DGS","2012-01-17",0.0423
"DGS","2012-02-02",0.0521
"DGS","2012-02-18",0.0625
"DGS","2012-03-05",0.0042
"DGS","2012-03-21",0.1868
"DGS","2012-04-06",0.2824
"DGS","2012-04-22",0.4073
"DGS","2012-05-08",0.6242
"DGS","2012-05-24",0.6871
"DGS","2012-06-09",0.6896
"DGS","2012-06-25",0.7644
"DGS","2012-07-11",0.8854
"DGS","2012-07-27",0.8018
"DGS","2012-08-12",0.7427
"DGS","2012-08-28",0.8134
"DGS","2012-09-13",0.7085
"DGS","2012-09-29",0.4406
"DGS","2012-10-15",0.4742
"DGS","2012-10-31",0.4184
"DGS","2012-11-16",0.3843
"DGS","2012-12-02",0.3206
"DGS","2012-12-18",0.069
"DGS","2013-01-01",0.069
"DGS","2013-01-17",0.0211
"DGS","2013-02-02",0.0425
"DGS","2013-02-18",0.0477
"DGS","2013-03-06",0.0065
"DGS","2013-03-22",0.0217
"DGS","2013-04-07",0.0617
"DGS","2013-04-23",0.3239
"DGS","2013-05-09",0.4767
"DGS","2013-05-25",0.6053
"DGS","2013-06-10",0.6768
"DGS","2013-06-26",0.7067
"DGS","2013-07-12",0.5171
"DGS","2013-07-28",0.7811
"DGS","2013-08-13",0.8951
"DGS","2013-08-29",0.7645
"DGS","2013-09-14",0.7469
"DGS","2013-09-30",0.6177
"DGS","2013-10-16",0.4542
"DGS","2013-11-01",0.3812
"DGS","2013-11-17",0.0468
"DGS","2013-12-03",0.0786
"DGS","2013-12-19",0.0652
"DGS","2014-01-01",0.0654
"DGS","2014-01-17",0.0399
"DGS","2014-02-02",0.0628
"DGS","2014-02-18",-0.0064
"DGS","2014-03-06",0.0542
"DGS","2014-03-22",-0.0157
"DGS","2014-04-07",0.2762
"DGS","2014-04-23",0.3573
"DGS","2014-05-09",0.466
"DGS","2014-05-25",0.6219
"DGS","2014-06-10",0.7945
"DGS","2014-06-26",0.7158
"DGS","2014-07-12",0.8304
"DGS","2014-07-28",0.8429
"DGS","2014-08-13",0.7849
"DGS","2014-08-29",0.7403
"DGS","2014-09-14",0.6791
"DGS","2014-09-30",0.5785
"DGS","2014-10-16",0.4531
"DGS","2014-11-01",0.4231
"DGS","2014-11-17",0.0568
"DGS","2014-12-03",0.095
"DGS","2014-12-19",0.0705
"DGS","2015-01-01",0.0705
"DGS","2015-01-17",0.0123
"DGS","2015-02-02",0.0396
"DGS","2015-02-18",0.0391
"DGS","2015-03-06",-0.0103
"DGS","2015-03-22",0.3387
"DGS","2015-04-07",0.3386
"DGS","2015-04-23",0.4582
"DGS","2015-05-09",0.1168
"DGS","2015-05-25",0.5463
"DGS","2015-06-10",0.7508
"DGS","2015-06-26",0.8365
"DGS","2015-07-12",0.8519
"DGS","2015-07-28",0.8268
"DGS","2015-08-13",0.803
"DGS","2015-08-29",0.7758
"DGS","2015-09-14",0.6987
"DGS","2015-09-30",0.4832
"DGS","2015-10-16",0.4637
"DGS","2015-11-01",0.4233
"DGS","2015-11-17",0.0767
"DGS","2015-12-03",0.0662
"DGS","2015-12-19",0.074
"DGS","2016-01-01",0.074
"DGS","2016-01-17",0.0512
"DGS","2016-02-02",0.0224
"DGS","2016-02-18",5e-04
"DGS","2016-03-05",0.028
"DGS","2016-03-21",0.0376
"DGS","2016-04-06",0.3049
"DGS","2016-04-22",0.2908
"DGS","2016-05-08",0.5044
"DGS","2016-05-24",0.5153
"DGS","2016-06-09",0.8073
"DGS","2016-06-25",0.8577
"DGS","2016-07-11",0.7899
"DGS","2016-07-27",0.8127
"DGS","2016-08-12",0.8267
"DGS","2016-08-28",0.7672
"DGS","2016-09-13",0.7204
"DGS","2016-09-29",0.5142
"DGS","2016-10-15",0.4629
"DGS","2016-10-31",0.4429
"DGS","2016-11-16",0.1185
"DGS","2016-12-02",0.0449
"DGS","2016-12-18",0.0438
"DGS","2017-01-01",0.053
"DGS","2017-01-17",0.0587
"DGS","2017-02-02",-0.0243
"DGS","2017-02-18",0.0438
"DGS","2017-03-06",0.0993
"DGS","2017-03-22",0.0165
"DGS","2017-04-07",0.1252
"DGS","2017-04-23",0.4115
"DGS","2017-05-09",0.5248
"DGS","2017-05-25",0.6901
"DGS","2017-06-10",0.7852
"DGS","2017-06-26",0.7986
"DGS","2017-07-12",0.4475
"DGS","2017-07-28",0.8128
"DGS","2017-08-13",0.8402
"DGS","2017-08-29",0.7382
"DGS","2017-09-14",0.6865
"DGS","2017-09-30",0.4438
"DGS","2017-10-16",0.4223
"DGS","2017-11-01",0.4015
"DGS","2017-11-17",0.3676
"DGS","2017-12-03",0.3355
"DGS","2017-12-19",0.3531
"DGS","2018-01-01",0.2903
"DGS","2018-01-17",0.0512
"DGS","2018-02-02",0.0608
"DGS","2018-02-18",0.0383
"DGS","2018-03-06",0.0794
"DGS","2018-03-22",0.1702
"DGS","2018-04-07",0.2612
"DGS","2018-04-23",0.3662
"DGS","2018-05-09",0.4526
"DGS","2018-05-25",0.7154
"DGS","2018-06-10",0.7834
"DGS","2018-06-26",0.6495
"DGS","2018-07-12",0.8404
"DGS","2018-07-28",0.8129
"DGS","2018-08-13",0.7479
"DGS","2018-08-29",0.7362
"DGS","2018-09-14",0.681
"DGS","2018-09-30",0.4717
"DGS","2018-10-16",0.4476
"DGS","2018-11-01",0.4814
"DGS","2018-11-17",0.3863
"DGS","2018-12-03",0.0909
"DGS","2018-12-19",0.0556
"DGS","2019-01-01",0.0464
"DGS","2019-01-17",0.0269
"DGS","2019-02-02",0.0466
"DGS","2019-02-18",0.0345
"DGS","2019-03-06",-3e-04
"DGS","2019-03-22",-0.015
"DGS","2019-04-07",-0.0197
"DGS","2019-04-23",0.0327
"DGS","2019-05-09",0.1541
"DGS","2019-05-25",0.531
"DGS","2019-06-10",0.7194
"DGS","2019-06-26",0.7709
"DGS","2019-07-12",0.795
"DGS","2019-07-28",0.8517
"DGS","2019-08-13",0.7653
"DGS","2019-08-29",0.7065
"DGS","2019-09-14",0.676
"DGS","2019-09-30",0.5457
"DGS","2019-10-16",0.3998
"DGS","2019-11-01",0.4005
"DGS","2019-11-17",0.3904
"DGS","2019-12-03",0.0609
"DGS","2019-12-19",0.0482
"DGS","2020-01-01",0.0374
"DGS","2020-01-17",0.0816
"DGS","2020-02-02",0.0674
"DGS","2020-02-18",-0.0073
"DGS","2020-03-05",0.0181
"DGS","2020-03-21",0.0012
"DGS","2020-04-06",0.0422
"DGS","2020-04-22",0.3646
"DGS","2020-05-08",0.4636
"DGS","2020-05-24",0.7135
"DGS","2020-06-09",0.7029
"DGS","2020-06-25",0.7363
"DGS","2020-07-11",0.7794
"DGS","2020-07-27",0.7401
"DGS","2020-08-12",0.6723
"DGS","2020-08-28",0.6742
"DGS","2020-09-13",0.4944
"DGS","2020-09-29",0.3929
"DGS","2020-10-15",0.4095
"DGS","2020-10-31",0.4372
"DGS","2020-11-16",0.0875
"DGS","2020-12-02",0.224
"DGS","2020-12-18",0.0939
"EC","2005-01-01",0.4231
"EC","2005-01-17",0.472
"EC","2005-02-02",0.4569
"EC","2005-02-18",0.3781
"EC","2005-03-06",0.39
"EC","2005-03-22",0.3959
"EC","2005-04-07",0.4028
"EC","2005-04-23",0.3499
"EC","2005-05-09",0.4233
"EC","2005-05-25",0.4796
"EC","2005-06-10",0.5262
"EC","2005-06-26",0.4047
"EC","2005-07-12",0.4144
"EC","2005-07-28",0.5252
"EC","2005-08-13",0.5875
"EC","2005-08-29",0.6041
"EC","2005-09-14",0.5831
"EC","2005-09-30",0.6009
"EC","2005-10-16",0.5578
"EC","2005-11-01",0.5413
"EC","2005-11-17",0.4752
"EC","2005-12-03",0.4459
"EC","2005-12-19",0.4385
"EC","2006-01-01",0.508
"EC","2006-01-17",0.4345
"EC","2006-02-02",0.4258
"EC","2006-02-18",0.3781
"EC","2006-03-06",0.3498
"EC","2006-03-22",0.3398
"EC","2006-04-07",0.3351
"EC","2006-04-23",0.3399
"EC","2006-05-09",0.4171
"EC","2006-05-25",0.2856
"EC","2006-06-10",0.3419
"EC","2006-06-26",0.3894
"EC","2006-07-12",0.3831
"EC","2006-07-28",0.5602
"EC","2006-08-13",0.491
"EC","2006-08-29",0.6524
"EC","2006-09-14",0.5519
"EC","2006-09-30",0.5048
"EC","2006-10-16",0.4669
"EC","2006-11-01",0.4911
"EC","2006-11-17",0.496
"EC","2006-12-03",0.4645
"EC","2006-12-19",0.5
"EC","2007-01-01",0.4041
"EC","2007-01-17",0.3822
"EC","2007-02-02",0.355
"EC","2007-02-18",0.335
"EC","2007-03-06",0.3791
"EC","2007-03-22",0.4175
"EC","2007-04-07",0.3563
"EC","2007-04-23",0.3554
"EC","2007-05-09",0.4335
"EC","2007-05-25",0.4084
"EC","2007-06-10",0.472
"EC","2007-06-26",0.4268
"EC","2007-07-12",0.3843
"EC","2007-07-28",0.5406
"EC","2007-08-13",0.6192
"EC","2007-08-29",0.6575
"EC","2007-09-14",0.6012
"EC","2007-09-30",0.5329
"EC","2007-10-16",0.5656
"EC","2007-11-01",0.5374
"EC","2007-11-17",0.4199
"EC","2007-12-03",0.4515
"EC","2007-12-19",0.4392
"EC","2008-01-01",0.433
"EC","2008-01-17",0.4335
"EC","2008-02-02",0.4029
"EC","2008-02-18",0.4403
"EC","2008-03-05",0.3695
"EC","2008-03-21",0.354
"EC","2008-04-06",0.3669
"EC","2008-04-22",0.3157
"EC","2008-05-08",0.3987
"EC","2008-05-24",0.3827
"EC","2008-06-09",0.4116
"EC","2008-06-25",0.4276
"EC","2008-07-11",0.396
"EC","2008-07-27",0.5849
"EC","2008-08-12",0.6593
"EC","2008-08-28",0.5973
"EC","2008-09-13",0.5948
"EC","2008-09-29",0.5127
"EC","2008-10-15",0.5061
"EC","2008-10-31",0.5273
"EC","2008-11-16",0.4921
"EC","2008-12-02",0.4062
"EC","2008-12-18",0.4705
"EC","2009-01-01",0.4023
"EC","2009-01-17",0.3883
"EC","2009-02-02",0.4171
"EC","2009-02-18",0.4646
"EC","2009-03-06",0.3877
"EC","2009-03-22",0.334
"EC","2009-04-07",0.3852
"EC","2009-04-23",0.3127
"EC","2009-05-09",0.3331
"EC","2009-05-25",0.4634
"EC","2009-06-10",0.3637
"EC","2009-06-26",0.4393
"EC","2009-07-12",0.5508
"EC","2009-07-28",0.5549
"EC","2009-08-13",0.4052
"EC","2009-08-29",0.5026
"EC","2009-09-14",0.4681
"EC","2009-09-30",0.4762
"EC","2009-10-16",0.5354
"EC","2009-11-01",0.4676
"EC","2009-11-17",0.3854
"EC","2009-12-03",0.4935
"EC","2009-12-19",0.3756
"EC","2010-01-01",0.388
"EC","2010-01-17",0.4622
"EC","2010-02-02",0.444
"EC","2010-02-18",0.395
"EC","2010-03-06",0.4123
"EC","2010-03-22",0.3649
"EC","2010-04-07",0.3478
"EC","2010-04-23",0.3527
"EC","2010-05-09",0.3457
"EC","2010-05-25",0.4354
"EC","2010-06-10",0.4254
"EC","2010-06-26",0.4559
"EC","2010-07-12",0.5412
"EC","2010-07-28",0.5908
"EC","2010-08-13",0.6213
"EC","2010-08-29",0.6118
"EC","2010-09-14",0.5934
"EC","2010-09-30",0.5884
"EC","2010-10-16",0.4088
"EC","2010-11-01",0.4678
"EC","2010-11-17",0.4429
"EC","2010-12-03",0.4191
"EC","2010-12-19",0.4216
"EC","2011-01-01",0.4657
"EC","2011-01-17",0.4753
"EC","2011-02-02",0.4091
"EC","2011-02-18",0.4044
"EC","2011-03-06",0.3344
"EC","2011-03-22",0.3743
"EC","2011-04-07",0.3312
"EC","2011-04-23",0.3361
"EC","2011-05-09",0.3071
"EC","2011-05-25",0.4004
"EC","2011-06-10",0.2777
"EC","2011-06-26",0.3626
"EC","2011-07-12",0.4843
"EC","2011-07-28",0.5193
"EC","2011-08-13",0.5811
"EC","2011-08-29",0.5746
"EC","2011-09-14",0.5794
"EC","2011-09-30",0.4651
"EC","2011-10-16",0.3985
"EC","2011-11-01",0.4803
"EC","2011-11-17",0.4279
"EC","2011-12-03",0.4235
"EC","2011-12-19",0.2963
"EC","2012-01-01",0.3275
"EC","2012-01-17",0.3627
"EC","2012-02-02",0.3503
"EC","2012-02-18",0.3282
"EC","2012-03-05",0.3548
"EC","2012-03-21",0.3548
"EC","2012-04-06",0.384
"EC","2012-04-22",0.3201
"EC","2012-05-08",0.405
"EC","2012-05-24",0.372
"EC","2012-06-09",0.274
"EC","2012-06-25",0.4551
"EC","2012-07-11",0.4938
"EC","2012-07-27",0.6053
"EC","2012-08-12",0.4979
"EC","2012-08-28",0.5857
"EC","2012-09-13",0.6186
"EC","2012-09-29",0.5416
"EC","2012-10-15",0.4809
"EC","2012-10-31",0.4765
"EC","2012-11-16",0.393
"EC","2012-12-02",0.4682
"EC","2012-12-18",0.4477
"EC","2013-01-01",0.4477
"EC","2013-01-17",0.3834
"EC","2013-02-02",0.4311
"EC","2013-02-18",0.3066
"EC","2013-03-06",0.3601
"EC","2013-03-22",0.3082
"EC","2013-04-07",0.3721
"EC","2013-04-23",0.2971
"EC","2013-05-09",0.3084
"EC","2013-05-25",0.4043
"EC","2013-06-10",0.3745
"EC","2013-06-26",0.429
"EC","2013-07-12",0.4282
"EC","2013-07-28",0.632
"EC","2013-08-13",0.6175
"EC","2013-08-29",0.6499
"EC","2013-09-14",0.5325
"EC","2013-09-30",0.6082
"EC","2013-10-16",0.4711
"EC","2013-11-01",0.4697
"EC","2013-11-17",0.4927
"EC","2013-12-03",0.4274
"EC","2013-12-19",0.455
"EC","2014-01-01",0.3529
"EC","2014-01-17",0.4055
"EC","2014-02-02",0.3401
"EC","2014-02-18",0.3491
"EC","2014-03-06",0.4291
"EC","2014-03-22",0.3937
"EC","2014-04-07",0.4056
"EC","2014-04-23",0.4202
"EC","2014-05-09",0.4013
"EC","2014-05-25",0.3517
"EC","2014-06-10",0.4092
"EC","2014-06-26",0.3247
"EC","2014-07-12",0.4747
"EC","2014-07-28",0.5884
"EC","2014-08-13",0.7231
"EC","2014-08-29",0.6287
"EC","2014-09-14",0.6331
"EC","2014-09-30",0.5408
"EC","2014-10-16",0.5334
"EC","2014-11-01",0.5869
"EC","2014-11-17",0.5158
"EC","2014-12-03",0.4063
"EC","2014-12-19",0.5381
"EC","2015-01-01",0.3313
"EC","2015-01-17",0.388
"EC","2015-02-02",0.4532
"EC","2015-02-18",0.3844
"EC","2015-03-06",0.3672
"EC","2015-03-22",0.396
"EC","2015-04-07",0.4475
"EC","2015-04-23",0.3507
"EC","2015-05-09",0.4207
"EC","2015-05-25",0.4281
"EC","2015-06-10",0.3343
"EC","2015-06-26",0.4027
"EC","2015-07-12",0.4454
"EC","2015-07-28",0.6278
