"site_name","calendar_date","ndvi","year","month"
"ws3",2004-09-13,0.0919,2004,9
"ws3",2004-09-29,0.2126,2004,9
"ws3",2004-10-15,0.985,2004,10
"ws3",2004-10-31,0.847,2004,10
"ws3",2004-11-16,0.8408,2004,11
"ws3",2004-12-02,0.8454,2004,12
"ws3",2004-12-18,0.846,2004,12
"ws3",2005-01-01,0.8164,2005,1
"ws3",2005-01-17,0.8584,2005,1
"ws3",2005-02-02,0.8458,2005,2
"ws3",2005-02-18,0.7935,2005,2
"ws3",2005-03-06,0.7836,2005,3
"ws3",2005-03-22,0.7832,2005,3
"ws3",2005-04-07,0.8005,2005,4
"ws3",2005-04-23,0.7696,2005,4
"ws3",2005-05-09,0.7255,2005,5
"ws3",2005-05-25,0.8078,2005,5
"ws3",2005-06-10,0.7104,2005,6
"ws3",2005-06-26,0.8151,2005,6
"ws3",2005-07-12,0.6044,2005,7
"ws3",2005-07-28,0.8328,2005,7
"ws3",2005-08-13,0.3111,2005,8
"ws3",2005-08-29,0.1625,2005,8
"ws3",2005-09-14,0.7741,2005,9
"ws3",2005-09-30,0.8617,2005,9
"ws3",2005-10-16,0.8441,2005,10
"ws3",2005-11-01,0.8205,2005,11
"ws3",2005-11-17,0.8203,2005,11
"ws3",2005-12-03,0.8239,2005,12
"ws3",2005-12-19,0.8235,2005,12
"ws3",2006-01-01,0.8122,2006,1
"ws3",2006-01-17,0.8121,2006,1
"ws3",2006-02-02,0.8046,2006,2
"ws3",2006-02-18,0.7858,2006,2
"ws3",2006-03-06,0.7192,2006,3
"ws3",2006-03-22,0.7463,2006,3
"ws3",2006-04-07,0.6922,2006,4
"ws3",2006-04-23,0.7101,2006,4
"ws3",2006-05-09,0.7533,2006,5
"ws3",2006-05-25,0.6682,2006,5
"ws3",2006-06-10,0.7677,2006,6
"ws3",2006-06-26,0.7828,2006,6
"ws3",2006-07-12,0.4958,2006,7
"ws3",2006-07-28,0.7974,2006,7
"ws3",2006-08-13,0.6739,2006,8
"ws3",2006-08-29,0.1667,2006,8
"ws3",2006-09-14,0.4117,2006,9
"ws3",2006-09-30,0.8949,2006,9
"ws3",2006-10-16,0.7911,2006,10
"ws3",2006-11-01,0.8463,2006,11
"ws3",2006-11-17,0.8533,2006,11
"ws3",2006-12-03,0.8241,2006,12
"ws3",2006-12-19,0.8232,2006,12
"ws3",2007-01-01,0.8496,2007,1
"ws3",2007-01-17,0.8331,2007,1
"ws3",2007-02-02,0.8427,2007,2
"ws3",2007-02-18,0.7949,2007,2
"ws3",2007-03-06,0.8313,2007,3
"ws3",2007-03-22,0.7932,2007,3
"ws3",2007-04-07,0.7873,2007,4
"ws3",2007-04-23,0.7461,2007,4
"ws3",2007-05-09,0.7195,2007,5
"ws3",2007-05-25,0.7797,2007,5
"ws3",2007-06-10,0.6511,2007,6
"ws3",2007-06-26,0.2163,2007,6
"ws3",2007-07-12,0.5363,2007,7
"ws3",2007-07-28,0.6344,2007,7
"ws3",2007-08-13,0.56,2007,8
"ws3",2007-08-29,0.2198,2007,8
"ws3",2007-09-14,0.4315,2007,9
"ws3",2007-09-30,0.806,2007,9
"ws3",2007-10-16,0.8579,2007,10
"ws3",2007-11-01,0.8309,2007,11
"ws3",2007-11-17,0.8209,2007,11
"ws3",2007-12-03,0.8482,2007,12
"ws3",2007-12-19,0.8327,2007,12
"ws3",2008-01-01,0.8338,2008,1
"ws3",2008-01-17,0.8322,2008,1
"ws3",2008-02-02,0.8232,2008,2
"ws3",2008-02-18,0.7709,2008,2
"ws3",2008-03-05,0.7903,2008,3
"ws3",2008-03-21,0.8048,2008,3
"ws3",2008-04-06,0.7125,2008,4
"ws3",2008-04-22,0.7435,2008,4
"ws3",2008-05-08,0.7008,2008,5
"ws3",2008-05-24,0.6973,2008,5
"ws3",2008-06-09,0.7603,2008,6
"ws3",2008-06-25,0.7312,2008,6
"ws3",2008-07-11,0.8704,2008,7
"ws3",2008-07-27,0.8124,2008,7
"ws3",2008-08-12,0.1884,2008,8
"ws3",2008-08-28,0.0537,2008,8
"ws3",2008-09-13,0.7946,2008,9
"ws3",2008-09-29,0.8652,2008,9
"ws3",2008-10-15,0.8042,2008,10
"ws3",2008-10-31,0.7667,2008,10
"ws3",2008-11-16,0.8077,2008,11
"ws3",2008-12-02,0.8018,2008,12
"ws3",2008-12-18,0.8204,2008,12
"ws3",2009-01-01,0.7903,2009,1
"ws3",2009-01-17,0.7896,2009,1
"ws3",2009-02-02,0.7588,2009,2
"ws3",2009-02-18,0.742,2009,2
"ws3",2009-03-06,0.7226,2009,3
"ws3",2009-03-22,0.7395,2009,3
"ws3",2009-04-07,0.7651,2009,4
"ws3",2009-04-23,0.7191,2009,4
"ws3",2009-05-09,0.7323,2009,5
"ws3",2009-05-25,0.7795,2009,5
"ws3",2009-06-10,0.7437,2009,6
"ws3",2009-06-26,0.846,2009,6
"ws3",2009-07-12,0.8192,2009,7
"ws3",2009-07-28,0.4004,2009,7
"ws3",2009-08-13,0.8187,2009,8
"ws3",2009-08-29,0.1291,2009,8
"ws3",2009-09-14,0.7817,2009,9
"ws3",2009-09-30,0.181,2009,9
"ws3",2009-10-16,0.8228,2009,10
"ws3",2009-11-01,0.8546,2009,11
"ws3",2009-11-17,0.8279,2009,11
"ws3",2009-12-03,0.796,2009,12
"ws3",2009-12-19,0.8066,2009,12
"ws3",2010-01-01,0.8133,2010,1
"ws3",2010-01-17,0.7721,2010,1
"ws3",2010-02-02,0.8037,2010,2
"ws3",2010-02-18,0.7857,2010,2
"ws3",2010-03-06,0.805,2010,3
"ws3",2010-03-22,0.8057,2010,3
"ws3",2010-04-07,0.8033,2010,4
"ws3",2010-04-23,0.8248,2010,4
"ws3",2010-05-09,0.7843,2010,5
"ws3",2010-05-25,0.7721,2010,5
"ws3",2010-06-10,0.8008,2010,6
"ws3",2010-06-26,0.831,2010,6
"ws3",2010-07-12,0.5396,2010,7
"ws3",2010-07-28,0.927,2010,7
"ws3",2010-08-13,0.1025,2010,8
"ws3",2010-08-29,0.1716,2010,8
"ws3",2010-09-14,0.2587,2010,9
"ws3",2010-09-30,0.8302,2010,9
"ws3",2010-10-16,0.8422,2010,10
"ws3",2010-11-01,0.8034,2010,11
"ws3",2010-11-17,0.8096,2010,11
"ws3",2010-12-03,0.8151,2010,12
"ws3",2010-12-19,0.8198,2010,12
"ws3",2011-01-01,0.7987,2011,1
"ws3",2011-01-17,0.8137,2011,1
"ws3",2011-02-02,0.7721,2011,2
"ws3",2011-02-18,0.7924,2011,2
"ws3",2011-03-06,0.7746,2011,3
"ws3",2011-03-22,0.8025,2011,3
"ws3",2011-04-07,0.6884,2011,4
"ws3",2011-04-23,0.7121,2011,4
"ws3",2011-05-09,0.7298,2011,5
"ws3",2011-05-25,0.7483,2011,5
"ws3",2011-06-10,0.3949,2011,6
"ws3",2011-06-26,0.1827,2011,6
"ws3",2011-07-12,0.0772,2011,7
"ws3",2011-07-28,0.9597,2011,7
"ws3",2011-08-13,0.703,2011,8
"ws3",2011-08-29,0.7669,2011,8
"ws3",2011-09-14,0.6142,2011,9
"ws3",2011-09-30,0.7751,2011,9
"ws3",2011-10-16,0.7919,2011,10
"ws3",2011-11-01,0.7838,2011,11
"ws3",2011-11-17,0.7926,2011,11
"ws3",2011-12-03,0.7832,2011,12
"ws3",2011-12-19,0.7738,2011,12
"ws3",2012-01-01,0.7645,2012,1
"ws3",2012-01-17,0.7463,2012,1
"ws3",2012-02-02,0.7465,2012,2
"ws3",2012-02-18,0.7401,2012,2
"ws3",2012-03-05,0.7497,2012,3
"ws3",2012-03-21,0.7866,2012,3
"ws3",2012-04-06,0.8012,2012,4
"ws3",2012-04-22,0.7627,2012,4
"ws3",2012-05-08,0.7877,2012,5
"ws3",2012-05-24,0.768,2012,5
"ws3",2012-06-09,0.8266,2012,6
"ws3",2012-06-25,0.3689,2012,6
"ws3",2012-07-11,0.7744,2012,7
"ws3",2012-07-27,0.7134,2012,7
"ws3",2012-08-12,0.5175,2012,8
"ws3",2012-08-28,0.4725,2012,8
"ws3",2012-09-13,0.8858,2012,9
"ws3",2012-09-29,0.8735,2012,9
"ws3",2012-10-15,0.8365,2012,10
"ws3",2012-10-31,0.7682,2012,10
"ws3",2012-11-16,0.8313,2012,11
"ws3",2012-12-02,0.8425,2012,12
"ws3",2012-12-18,0.8353,2012,12
"ws4",2001-01-01,0.6963,2001,1
"ws4",2001-01-17,0.6796,2001,1
"ws4",2001-02-02,0.6465,2001,2
"ws4",2001-02-18,0.6063,2001,2
"ws4",2001-03-06,0.5925,2001,3
"ws4",2001-03-22,0.5518,2001,3
"ws4",2001-04-07,0.5728,2001,4
"ws4",2001-04-23,0.6878,2001,4
"ws4",2001-05-09,0.696,2001,5
"ws4",2001-05-25,0.6651,2001,5
"ws4",2001-06-10,0.2522,2001,6
"ws4",2001-06-26,0.766,2001,6
"ws4",2001-07-12,0.6177,2001,7
"ws4",2001-07-28,0.7107,2001,7
"ws4",2001-08-13,0.7467,2001,8
"ws4",2001-08-29,0.62,2001,8
"ws4",2001-09-14,0.7451,2001,9
"ws4",2001-09-30,0.7637,2001,9
"ws4",2001-10-16,0.7475,2001,10
"ws4",2001-11-01,0.7038,2001,11
"ws4",2001-11-17,0.65,2001,11
"ws4",2001-12-03,0.6729,2001,12
"ws4",2001-12-19,0.6806,2001,12
"ws4",2002-01-01,0.6686,2002,1
"ws4",2002-01-17,0.662,2002,1
"ws4",2002-02-02,0.6335,2002,2
"ws4",2002-02-18,0.5955,2002,2
"ws4",2002-03-06,0.5782,2002,3
"ws4",2002-03-22,0.591,2002,3
"ws4",2002-04-07,0.5798,2002,4
"ws4",2002-04-23,0.5884,2002,4
"ws4",2002-05-09,0.6317,2002,5
"ws4",2002-05-25,0.7538,2002,5
"ws4",2002-06-10,0.8567,2002,6
"ws4",2002-06-26,0.7452,2002,6
"ws4",2002-07-12,0.7153,2002,7
"ws4",2002-07-28,0.7748,2002,7
"ws4",2002-08-13,0.7379,2002,8
"ws4",2002-08-29,0.4632,2002,8
"ws4",2002-09-14,0.7464,2002,9
"ws4",2002-09-30,0.6782,2002,9
"ws4",2002-10-16,0.7405,2002,10
"ws4",2002-11-01,0.743,2002,11
"ws4",2002-11-17,0.6903,2002,11
"ws4",2002-12-03,0.7056,2002,12
"ws4",2002-12-19,0.6896,2002,12
"ws4",2003-01-01,0.6511,2003,1
"ws4",2003-01-17,0.6583,2003,1
"ws4",2003-02-02,0.6427,2003,2
"ws4",2003-02-18,0.6111,2003,2
"ws4",2003-03-06,0.5569,2003,3
"ws4",2003-03-22,0.5871,2003,3
"ws4",2003-04-07,0.5781,2003,4
"ws4",2003-04-23,0.5915,2003,4
"ws4",2003-05-09,0.565,2003,5
"ws4",2003-05-25,0.5915,2003,5
"ws4",2003-06-10,0.5649,2003,6
"ws4",2003-06-26,0.7245,2003,6
"ws4",2003-07-12,0.7129,2003,7
"ws4",2003-07-28,0.7227,2003,7
"ws4",2003-08-13,0.6274,2003,8
"ws4",2003-08-29,0.4983,2003,8
"ws4",2003-09-14,0.6763,2003,9
"ws4",2003-09-30,0.7899,2003,9
"ws4",2003-10-16,0.7801,2003,10
"ws4",2003-11-01,0.7276,2003,11
"ws4",2003-11-17,0.7244,2003,11
"ws4",2003-12-03,0.7092,2003,12
"ws4",2003-12-19,0.6963,2003,12
"ws4",2004-01-01,0.6945,2004,1
"ws4",2004-01-17,0.6875,2004,1
"ws4",2004-02-02,0.6491,2004,2
"ws4",2004-02-18,0.597,2004,2
"ws4",2004-03-05,0.6334,2004,3
"ws4",2004-03-21,0.5559,2004,3
"ws4",2004-04-06,0.6022,2004,4
"ws4",2004-04-22,0.6743,2004,4
"ws4",2004-05-08,0.6367,2004,5
"ws4",2004-05-24,0.4911,2004,5
"ws4",2004-06-09,0.7194,2004,6
"ws4",2004-06-25,0.7713,2004,6
"ws4",2004-07-11,0.7371,2004,7
"ws4",2004-07-27,0.7689,2004,7
"ws4",2004-08-12,0.7613,2004,8
"ws4",2004-08-28,0.7681,2004,8
"ws4",2004-09-13,0.2163,2004,9
"ws4",2004-09-29,0.7417,2004,9
"ws4",2004-10-15,0.7492,2004,10
"ws4",2004-10-31,0.7193,2004,10
"ws4",2004-11-16,0.7575,2004,11
"ws4",2004-12-02,0.706,2004,12
"ws4",2004-12-18,0.6844,2004,12
"ws4",2005-01-01,0.6928,2005,1
"ws4",2005-01-17,0.6727,2005,1
"ws4",2005-02-02,0.6554,2005,2
"ws4",2005-02-18,0.6421,2005,2
"ws4",2005-03-06,0.6071,2005,3
"ws4",2005-03-22,0.5505,2005,3
"ws4",2005-04-07,0.5425,2005,4
"ws4",2005-04-23,0.5836,2005,4
"ws4",2005-05-09,0.5826,2005,5
"ws4",2005-05-25,0.5713,2005,5
"ws4",2005-06-10,0.5493,2005,6
"ws4",2005-06-26,0.6116,2005,6
"ws4",2005-07-12,0.7322,2005,7
"ws4",2005-07-28,0.6767,2005,7
"ws4",2005-08-13,0.5944,2005,8
"ws4",2005-08-29,0.7354,2005,8
"ws4",2005-09-14,0.7288,2005,9
"ws4",2005-09-30,0.7584,2005,9
"ws4",2005-10-16,0.8285,2005,10
"ws4",2005-11-01,0.7475,2005,11
"ws4",2005-11-17,0.7032,2005,11
"ws4",2005-12-03,0.6908,2005,12
"ws4",2005-12-19,0.7035,2005,12
"ws4",2006-01-01,0.6772,2006,1
"ws4",2006-01-17,0.6438,2006,1
"ws4",2006-02-02,0.6456,2006,2
"ws4",2006-02-18,0.5912,2006,2
"ws4",2006-03-06,0.5727,2006,3
"ws4",2006-03-22,0.532,2006,3
"ws4",2006-04-07,0.5522,2006,4
"ws4",2006-04-23,0.6246,2006,4
"ws4",2006-05-09,0.6601,2006,5
"ws4",2006-05-25,0.6877,2006,5
"ws4",2006-06-10,0.6665,2006,6
"ws4",2006-06-26,0.715,2006,6
"ws4",2006-07-12,0.3808,2006,7
"ws4",2006-07-28,0.7407,2006,7
"ws4",2006-08-13,0.7702,2006,8
"ws4",2006-08-29,0.7599,2006,8
"ws4",2006-09-14,0.7423,2006,9
"ws4",2006-09-30,0.7931,2006,9
"ws4",2006-10-16,0.7471,2006,10
"ws4",2006-11-01,0.7091,2006,11
"ws4",2006-11-17,0.731,2006,11
"ws4",2006-12-03,0.6903,2006,12
"ws4",2006-12-19,0.6634,2006,12
"ws4",2007-01-01,0.694,2007,1
"ws4",2007-01-17,0.7347,2007,1
"ws4",2007-02-02,0.6687,2007,2
"ws4",2007-02-18,0.623,2007,2
"ws4",2007-03-06,0.5693,2007,3
"ws4",2007-03-22,0.6692,2007,3
"ws4",2007-04-07,0.5529,2007,4
"ws4",2007-04-23,0.6079,2007,4
"ws4",2007-05-09,0.6317,2007,5
"ws4",2007-05-25,0.5909,2007,5
"ws4",2007-06-10,0.55,2007,6
"ws4",2007-06-26,0.7426,2007,6
"ws4",2007-07-12,0.7505,2007,7
"ws4",2007-07-28,0.6901,2007,7
"ws4",2007-08-13,0.786,2007,8
"ws4",2007-08-29,0.7704,2007,8
"ws4",2007-09-14,0.7178,2007,9
"ws4",2007-09-30,0.7725,2007,9
"ws4",2007-10-16,0.7523,2007,10
"ws4",2007-11-01,0.7182,2007,11
"ws4",2007-11-17,0.7211,2007,11
"ws4",2007-12-03,0.7161,2007,12
"ws4",2007-12-19,0.6941,2007,12
"ws4",2008-01-01,0.6569,2008,1
"ws4",2008-01-17,0.6616,2008,1
"ws4",2008-02-02,0.6335,2008,2
"ws4",2008-02-18,0.568,2008,2
"ws4",2008-03-05,0.5652,2008,3
"ws4",2008-03-21,0.5229,2008,3
"ws4",2008-04-06,0.5442,2008,4
"ws4",2008-04-22,0.5979,2008,4
"ws4",2008-05-08,0.5968,2008,5
"ws4",2008-05-24,0.7005,2008,5
"ws4",2008-06-09,0.7099,2008,6
"ws4",2008-06-25,0.2618,2008,6
"ws4",2008-07-11,0.7876,2008,7
"ws4",2008-07-27,0.7381,2008,7
"ws4",2008-08-12,0.685,2008,8
"ws4",2008-08-28,0.7082,2008,8
"ws4",2008-09-13,0.5202,2008,9
"ws4",2008-09-29,0.7608,2008,9
"ws4",2008-10-15,0.7091,2008,10
"ws4",2008-10-31,0.7035,2008,10
"ws4",2008-11-16,0.6869,2008,11
"ws4",2008-12-02,0.6846,2008,12
"ws4",2008-12-18,0.6511,2008,12
"ws4",2009-01-01,0.6168,2009,1
"ws4",2009-01-17,0.6916,2009,1
"ws4",2009-02-02,0.6092,2009,2
"ws4",2009-02-18,0.6141,2009,2
"ws4",2009-03-06,0.5764,2009,3
"ws4",2009-03-22,0.5614,2009,3
"ws4",2009-04-07,0.6023,2009,4
"ws4",2009-04-23,0.5566,2009,4
"ws4",2009-05-09,0.5456,2009,5
"ws4",2009-05-25,0.6443,2009,5
"ws4",2009-06-10,0.6649,2009,6
"ws4",2009-06-26,0.7348,2009,6
"ws4",2009-07-12,0.7478,2009,7
"ws4",2009-07-28,0.7726,2009,7
"ws4",2009-08-13,0.745,2009,8
"ws4",2009-08-29,0.7693,2009,8
"ws4",2009-09-14,0.7118,2009,9
"ws4",2009-09-30,0.7545,2009,9
"ws4",2009-10-16,0.7553,2009,10
"ws4",2009-11-01,0.7167,2009,11
"ws4",2009-11-17,0.7314,2009,11
"ws4",2009-12-03,0.7191,2009,12
"ws4",2009-12-19,0.6992,2009,12
"ws4",2010-01-01,0.7154,2010,1
"ws4",2010-01-17,0.6925,2010,1
"ws4",2010-02-02,0.7063,2010,2
"ws4",2010-02-18,0.6319,2010,2
"ws4",2010-03-06,0.6462,2010,3
"ws4",2010-03-22,0.5888,2010,3
"ws4",2010-04-07,0.6172,2010,4
"ws4",2010-04-23,0.6278,2010,4
"ws4",2010-05-09,0.6763,2010,5
"ws4",2010-05-25,0.6095,2010,5
"ws4",2010-06-10,0.6925,2010,6
"ws4",2010-06-26,0.4707,2010,6
"ws4",2010-07-12,0.1815,2010,7
"ws4",2010-07-28,0.723,2010,7
"ws4",2010-08-13,0.6321,2010,8
"ws4",2010-08-29,0.533,2010,8
"ws4",2010-09-14,0.7876,2010,9
"ws4",2010-09-30,0.7374,2010,9
"ws4",2010-10-16,0.7483,2010,10
"ws4",2010-11-01,0.7258,2010,11
"ws4",2010-11-17,0.7269,2010,11
"ws4",2010-12-03,0.693,2010,12
"ws4",2010-12-19,0.6493,2010,12
"ws4",2011-01-01,0.6218,2011,1
"ws4",2011-01-17,0.6401,2011,1
"ws4",2011-02-02,0.5928,2011,2
"ws4",2011-02-18,0.5677,2011,2
"ws4",2011-03-06,0.5175,2011,3
"ws4",2011-03-22,0.5206,2011,3
"ws4",2011-04-07,0.522,2011,4
"ws4",2011-04-23,0.5646,2011,4
"ws4",2011-05-09,0.5737,2011,5
"ws4",2011-05-25,0.5706,2011,5
"ws4",2011-06-10,0.5246,2011,6
"ws4",2011-06-26,0.6876,2011,6
"ws4",2011-07-12,0.7107,2011,7
"ws4",2011-07-28,0.7354,2011,7
"ws4",2011-08-13,0.7938,2011,8
"ws4",2011-08-29,0.7227,2011,8
"ws4",2011-09-14,0.7473,2011,9
"ws4",2011-09-30,0.6736,2011,9
"ws4",2011-10-16,0.7295,2011,10
"ws4",2011-11-01,0.7146,2011,11
"ws4",2011-11-17,0.7047,2011,11
"ws4",2011-12-03,0.6956,2011,12
"ws4",2011-12-19,0.7069,2011,12
"ws4",2012-01-01,0.7069,2012,1
"ws4",2012-01-17,0.663,2012,1
"ws4",2012-02-02,0.6593,2012,2
"ws4",2012-02-18,0.6419,2012,2
"ws4",2012-03-05,0.6141,2012,3
"ws4",2012-03-21,0.6542,2012,3
"ws4",2012-04-06,0.5971,2012,4
"ws4",2012-04-22,0.5402,2012,4
"ws4",2012-05-08,0.6077,2012,5
"ws4",2012-05-24,0.6164,2012,5
"ws4",2012-06-09,0.7221,2012,6
"ws4",2012-06-25,0.727,2012,6
"ws4",2012-07-11,0.6871,2012,7
"ws4",2012-07-27,0.7453,2012,7
"ws4",2012-08-12,0.7343,2012,8
"ws4",2012-08-28,0.7517,2012,8
"ws4",2012-09-13,0.7438,2012,9
"ws4",2012-09-29,0.7783,2012,9
"ws4",2012-10-15,0.7592,2012,10
"ws4",2012-10-31,0.7537,2012,10
"ws4",2012-11-16,0.7414,2012,11
"ws4",2012-12-02,0.7254,2012,12
"ws4",2012-12-18,0.7152,2012,12
"ws5",2001-01-01,0.6836,2001,1
"ws5",2001-01-17,0.6432,2001,1
"ws5",2001-02-02,0.6119,2001,2
"ws5",2001-02-18,0.5008,2001,2
"ws5",2001-03-06,0.6121,2001,3
"ws5",2001-03-22,0.5783,2001,3
"ws5",2001-04-07,0.5784,2001,4
"ws5",2001-04-23,0.6563,2001,4
"ws5",2001-05-09,0.6601,2001,5
"ws5",2001-05-25,0.7082,2001,5
"ws5",2001-06-10,0.0686,2001,6
"ws5",2001-06-26,0.8099,2001,6
"ws5",2001-07-12,0.6905,2001,7
"ws5",2001-07-28,0.6547,2001,7
"ws5",2001-08-13,0.8396,2001,8
"ws5",2001-08-29,0.3197,2001,8
"ws5",2001-09-14,0.8256,2001,9
"ws5",2001-09-30,0.8181,2001,9
"ws5",2001-10-16,0.8079,2001,10
"ws5",2001-11-01,0.7814,2001,11
"ws5",2001-11-17,0.7661,2001,11
"ws5",2001-12-03,0.6748,2001,12
"ws5",2001-12-19,0.7067,2001,12
"ws5",2002-01-01,0.7252,2002,1
"ws5",2002-01-17,0.6832,2002,1
"ws5",2002-02-02,0.6397,2002,2
"ws5",2002-02-18,0.6374,2002,2
"ws5",2002-03-06,0.6537,2002,3
"ws5",2002-03-22,0.5678,2002,3
"ws5",2002-04-07,0.6363,2002,4
"ws5",2002-04-23,0.6819,2002,4
"ws5",2002-05-09,0.7112,2002,5
"ws5",2002-05-25,0.6756,2002,5
"ws5",2002-06-10,0.7292,2002,6
"ws5",2002-06-26,0.8335,2002,6
"ws5",2002-07-12,0.6286,2002,7
"ws5",2002-07-28,0.8228,2002,7
"ws5",2002-08-13,0.7463,2002,8
"ws5",2002-08-29,0.7545,2002,8
"ws5",2002-09-14,0.8209,2002,9
"ws5",2002-09-30,0.8606,2002,9
"ws5",2002-10-16,0.8262,2002,10
"ws5",2002-11-01,0.7691,2002,11
"ws5",2002-11-17,0.7739,2002,11
"ws5",2002-12-03,0.6949,2002,12
"ws5",2002-12-19,0.6525,2002,12
"ws5",2003-01-01,0.5041,2003,1
"ws5",2003-01-17,0.6659,2003,1
"ws5",2003-02-02,0.6546,2003,2
"ws5",2003-02-18,0.5828,2003,2
"ws5",2003-03-06,0.5549,2003,3
"ws5",2003-03-22,0.5955,2003,3
"ws5",2003-04-07,0.5719,2003,4
"ws5",2003-04-23,0.643,2003,4
"ws5",2003-05-09,0.6597,2003,5
"ws5",2003-05-25,0.5884,2003,5
"ws5",2003-06-10,0.2418,2003,6
"ws5",2003-06-26,0.7169,2003,6
"ws5",2003-07-12,0.7661,2003,7
"ws5",2003-07-28,0.8099,2003,7
"ws5",2003-08-13,0.7973,2003,8
"ws5",2003-08-29,0.9305,2003,8
"ws5",2003-09-14,0.7935,2003,9
"ws5",2003-09-30,0.7875,2003,9
"ws5",2003-10-16,0.7513,2003,10
"ws5",2003-11-01,0.7641,2003,11
"ws5",2003-11-17,0.7086,2003,11
"ws5",2003-12-03,0.7224,2003,12
"ws5",2003-12-19,0.6473,2003,12
"ws5",2004-01-01,0.642,2004,1
"ws5",2004-01-17,0.6516,2004,1
"ws5",2004-02-02,0.6612,2004,2
"ws5",2004-02-18,0.5557,2004,2
"ws5",2004-03-05,0.5055,2004,3
"ws5",2004-03-21,0.5431,2004,3
"ws5",2004-04-06,0.6267,2004,4
"ws5",2004-04-22,0.6101,2004,4
"ws5",2004-05-08,0.6389,2004,5
"ws5",2004-05-24,0.6408,2004,5
"ws5",2004-06-09,0.6829,2004,6
"ws5",2004-06-25,0.783,2004,6
"ws5",2004-07-11,0.818,2004,7
"ws5",2004-07-27,0.8313,2004,7
"ws5",2004-08-12,0.8527,2004,8
"ws5",2004-08-28,0.8248,2004,8
"ws5",2004-09-13,0.815,2004,9
"ws5",2004-09-29,0.8538,2004,9
"ws5",2004-10-15,0.7306,2004,10
"ws5",2004-10-31,0.6399,2004,10
"ws5",2004-11-16,0.6923,2004,11
"ws5",2004-12-02,0.6624,2004,12
"ws5",2004-12-18,0.6994,2004,12
"ws5",2005-01-01,0.5661,2005,1
"ws5",2005-01-17,0.6071,2005,1
"ws5",2005-02-02,0.6001,2005,2
"ws5",2005-02-18,0.5636,2005,2
"ws5",2005-03-06,0.6091,2005,3
"ws5",2005-03-22,0.6246,2005,3
"ws5",2005-04-07,0.4915,2005,4
"ws5",2005-04-23,0.6458,2005,4
"ws5",2005-05-09,0.6584,2005,5
"ws5",2005-05-25,0.7297,2005,5
"ws5",2005-06-10,0.6616,2005,6
"ws5",2005-06-26,0.8071,2005,6
"ws5",2005-07-12,0.7948,2005,7
"ws5",2005-07-28,0.7286,2005,7
"ws5",2005-08-13,0.7624,2005,8
"ws5",2005-08-29,0.8261,2005,8
"ws5",2005-09-14,0.7396,2005,9
"ws5",2005-09-30,0.6899,2005,9
"ws5",2005-10-16,0.7139,2005,10
"ws5",2005-11-01,0.7353,2005,11
"ws5",2005-11-17,0.6333,2005,11
"ws5",2005-12-03,0.712,2005,12
"ws5",2005-12-19,0.6069,2005,12
"ws5",2006-01-01,0.5851,2006,1
"ws5",2006-01-17,0.5782,2006,1
"ws5",2006-02-02,0.6422,2006,2
"ws5",2006-02-18,0.4772,2006,2
"ws5",2006-03-06,0.5874,2006,3
"ws5",2006-03-22,0.611,2006,3
"ws5",2006-04-07,0.5724,2006,4
"ws5",2006-04-23,0.5755,2006,4
"ws5",2006-05-09,0.5451,2006,5
"ws5",2006-05-25,0.7348,2006,5
"ws5",2006-06-10,0.7266,2006,6
"ws5",2006-06-26,0.7901,2006,6
"ws5",2006-07-12,0.7596,2006,7
"ws5",2006-07-28,0.7723,2006,7
"ws5",2006-08-13,0.8511,2006,8
"ws5",2006-08-29,0.7779,2006,8
"ws5",2006-09-14,0.8224,2006,9
"ws5",2006-09-30,0.7542,2006,9
"ws5",2006-10-16,0.722,2006,10
"ws5",2006-11-01,0.7236,2006,11
"ws5",2006-11-17,0.695,2006,11
"ws5",2006-12-03,0.6464,2006,12
"ws5",2006-12-19,0.6699,2006,12
"ws5",2007-01-01,0.6496,2007,1
"ws5",2007-01-17,0.6108,2007,1
"ws5",2007-02-02,0.6662,2007,2
"ws5",2007-02-18,0.6512,2007,2
"ws5",2007-03-06,0.6585,2007,3
"ws5",2007-03-22,0.6222,2007,3
"ws5",2007-04-07,0.6718,2007,4
"ws5",2007-04-23,0.6332,2007,4
"ws5",2007-05-09,0.7639,2007,5
"ws5",2007-05-25,0.7183,2007,5
"ws5",2007-06-10,0.3328,2007,6
"ws5",2007-06-26,0.7282,2007,6
"ws5",2007-07-12,0.9429,2007,7
"ws5",2007-07-28,0.744,2007,7
"ws5",2007-08-13,0.8204,2007,8
"ws5",2007-08-29,0.6763,2007,8
"ws5",2007-09-14,0.8551,2007,9
"ws5",2007-09-30,0.8294,2007,9
"ws5",2007-10-16,0.6747,2007,10
"ws5",2007-11-01,0.726,2007,11
"ws5",2007-11-17,0.5732,2007,11
"ws5",2007-12-03,0.637,2007,12
"ws5",2007-12-19,0.6816,2007,12
"ws5",2008-01-01,0.6118,2008,1
"ws5",2008-01-17,0.5607,2008,1
"ws5",2008-02-02,0.6125,2008,2
"ws5",2008-02-18,0.6061,2008,2
"ws5",2008-03-05,0.5368,2008,3
"ws5",2008-03-21,0.6056,2008,3
"ws5",2008-04-06,0.6077,2008,4
"ws5",2008-04-22,0.4821,2008,4
"ws5",2008-05-08,0.7162,2008,5
